BldgDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
303,USACE - New Orleans,0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
304,USACE - New Orleans,0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
305,USACE - New Orleans,0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,
306,USACE - New Orleans,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
307,USACE - New Orleans,0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
308,USACE - New Orleans,0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
309,USACE - New Orleans,0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
310,USACE - New Orleans,0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
311,USACE - New Orleans,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
312,USACE - New Orleans,0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
313,USACE - New Orleans,0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
314,USACE - New Orleans,0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
315,USACE - New Orleans,0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
316,USACE - New Orleans,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
317,USACE - New Orleans,0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
318,USACE - New Orleans,0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
319,USACE - New Orleans,0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
320,USACE - New Orleans,0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
321,USACE - New Orleans,0,0,0,0,0,34,69,71,72,81,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,
322,USACE - New Orleans,0,0,0,0,0,21,33,66,67,69,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
323,USACE - New Orleans,0,0,0,0,0,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
324,USACE - New Orleans,0,0,0,0,0,20,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
325,USACE - New Orleans,0,0,0,0,0,30,41,52,65,75,91,93,93,93,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
326,USACE - New Orleans,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
327,USACE - New Orleans,0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
328,USACE - New Orleans,0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
329,USACE - New Orleans,0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
330,USACE - New Orleans,0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
331,USACE - New Orleans,0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
332,USACE - New Orleans,0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
333,USACE - New Orleans,0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
334,USACE - New Orleans,0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
335,USACE - New Orleans,0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,
336,USACE - New Orleans,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
337,USACE - New Orleans,0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
338,USACE - New Orleans,0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
339,USACE - New Orleans,0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
340,USACE - New Orleans,0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
341,USACE - Galveston,0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,
342,USACE - Galveston,0,0,0,0,0,5,5,5,5,7,10,14,19,25,32,40,50,57,63,68,72,76,79,82,85,88,91,94,97,
343,USACE - Galveston,0,0,0,0,0,3,3,3,4,5,8,12,17,23,31,40,48,56,64,70,76,80,84,88,92,96,100,100,100,
344,USACE - Galveston,0,0,0,0,0,0,3,5,6,7,8,10,13,17,21,25,30,40,50,60,70,80,80,80,80,80,80,80,80,
345,USACE - Galveston,0,0,0,0,0,0,10,11,12,13,13,14,14,15,15,17,18,19,20,22,24,25,27,28,29,30,31,32,33,
346,USACE - Galveston,0,0,0,0,0,1,2,2,2,3,4,6,8,9,12,15,20,25,32,40,50,58,64,69,74,79,84,89,94,
347,USACE - Galveston,0,0,0,0,0,1,1,1,1,1,4,4,5,5,7,9,13,17,21,27,33,39,46,54,62,70,78,86,94,
348,USACE - Galveston,0,0,0,0,0,15,23,27,30,32,33,34,35,35,35,41,43,45,47,49,51,53,55,57,59,61,63,65,67,
349,USACE - Galveston,0,0,0,0,0,1,5,10,10,10,10,20,30,50,50,50,50,55,55,55,55,55,55,55,55,55,55,55,55,
350,USACE - Galveston,0,0,0,0,0,18,25,25,25,25,25,25,25,25,25,26,27,27,28,28,28,29,29,29,29,29,29,29,29,
351,USACE - Galveston,0,0,0,0,0,0,4,8,12,16,20,25,30,35,40,45,50,50,50,50,50,50,50,50,50,50,50,50,50,
352,USACE - Galveston,0,0,0,0,0,2,4,5,8,10,12,15,20,25,35,45,60,70,70,70,70,70,70,70,70,70,70,70,70,
353,USACE - Galveston,0,0,0,0,0,8,16,23,28,33,37,39,40,40,40,43,44,45,47,48,49,50,52,53,54,55,56,57,58,
354,USACE - Galveston,0,0,0,0,0,20,24,28,32,35,39,43,47,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,
355,USACE - Galveston,0,0,0,0,0,10,17,22,24,26,27,28,30,30,30,35,37,39,41,43,45,47,49,51,53,55,57,59,61,
356,USACE - Galveston,0,0,0,0,0,5,10,20,30,50,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
357,USACE - Galveston,0,0,0,0,0,1,5,5,5,5,5,6,6,8,10,14,19,25,32,40,50,58,65,70,75,80,85,90,95,
358,USACE - Galveston,0,0,0,0,0,2,6,12,15,20,25,32,41,50,57,61,66,69,72,75,77,80,82,84,86,88,90,92,94,
359,USACE - Galveston,0,0,0,0,0,0,5,10,15,20,25,30,32,36,38,40,50,60,60,60,60,60,60,60,60,60,60,60,60,
360,USACE - Galveston,0,0,0,0,0,0,1,1,1,3,5,8,12,16,21,26,32,38,45,51,58,65,73,80,87,94,100,100,100,
361,USACE - Galveston,0,0,0,0,0,2,4,5,6,7,8,10,13,17,21,25,30,35,35,35,35,35,35,35,35,35,35,35,35,
362,USACE - Galveston,0,0,0,0,0,1,2,3,4,5,8,12,16,21,26,32,38,45,51,58,65,73,82,91,100,100,100,100,100,
363,USACE - Galveston,0,0,0,0,0,4,6,7,11,11,18,24,30,36,41,46,50,53,57,60,64,67,71,75,79,83,87,91,95,
364,USACE - New Orleans,0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
365,USACE - New Orleans,0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
366,USACE - New Orleans,0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
367,USACE - New Orleans,0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
368,USACE - New Orleans,0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,
369,USACE - St. Paul,0,0,0,0,5,12,17,20,21,22,22,23,25,27,31,35,39,42,42,42,42,42,42,42,42,42,42,42,42,
370,USACE - Wilmington,0,0,0,0,7,14,21,26,28,28,29,29,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,
371,USACE - Wilmington,0,0,0,0,4,11,19,27,32,37,41,45,49,52,55,58,61,64,67,70,73,76,79,82,85,88,91,94,97,
372,USACE - Wilmington,0,0,0,0,7,16,27,37,44,51,57,63,70,76,80,84,88,90,92,94,96,98,100,100,100,100,100,100,100,
373,USACE - Wilmington,0,0,0,0,3,6,8,13,20,28,35,42,50,57,64,71,78,85,92,99,100,100,100,100,100,100,100,100,100,
374,USACE - Wilmington,0,0,0,0,4,12,23,34,43,51,59,68,74,78,80,83,86,88,91,94,97,100,100,100,100,100,100,100,100,
375,USACE - Galveston,0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,
376,USACE - Galveston,0,0,0,0,0,13,17,18,24,31,37,41,45,47,49,50,50,51,52,54,56,59,62,66,70,74,78,82,86,
377,USACE - Galveston,0,0,0,0,0,10,14,17,23,28,34,38,43,47,50,54,57,61,64,67,71,74,77,80,83,86,89,92,95,
378,USACE - Galveston,0,0,0,0,0,12,12,12,12,12,12,14,15,18,21,25,30,35,40,46,52,58,64,70,76,82,88,94,100,
379,USACE - Galveston,0,0,0,0,0,0,0,2,5,10,10,15,15,20,20,25,25,30,30,35,35,40,40,45,45,50,50,55,55,
380,USACE - Galveston,0,0,0,0,0,19,23,25,25,25,26,27,28,31,35,41,50,58,64,69,73,77,80,82,84,86,88,90,92,
381,USACE - Galveston,0,0,0,0,0,4,6,6,8,10,13,17,22,28,34,42,50,57,62,67,71,75,78,81,84,87,90,93,96,
382,USACE - Galveston,0,0,0,0,0,4,6,6,8,10,13,17,22,28,34,42,50,57,62,67,71,75,78,81,84,87,90,93,96,
383,USACE - Galveston,0,0,0,0,0,15,16,16,20,25,29,33,37,41,44,47,50,53,56,58,61,65,68,73,78,83,88,93,98,
384,USACE - Galveston,0,0,0,0,0,1,5,5,5,6,7,9,11,14,17,20,24,28,32,36,41,45,51,56,61,66,71,76,81,
385,USACE - Galveston,0,0,0,0,0,2,5,8,12,15,18,21,23,26,28,31,33,36,39,42,47,51,57,62,67,72,77,82,87,
386,USACE - Galveston,0,0,0,0,0,20,25,30,35,40,45,50,60,65,70,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
387,USACE - Galveston,0,0,0,0,0,12,18,23,26,27,28,29,30,30,30,32,33,35,35,36,37,38,39,40,41,42,43,44,45,
388,USACE - Galveston,0,0,0,0,0,6,6,6,7,8,10,12,15,18,23,27,32,38,44,50,56,62,69,75,81,87,93,99,100,
389,USACE - New Orleans,0,0,0,0,0,34,69,71,72,81,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,
390,USACE - New Orleans,0,0,0,0,0,21,33,66,67,69,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
391,USACE - New Orleans,0,0,0,0,0,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
392,USACE - New Orleans,0,0,0,0,0,20,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
393,USACE - New Orleans,0,0,0,0,0,30,41,52,65,75,91,93,93,93,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
394,USACE - New Orleans,0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
395,USACE - New Orleans,0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
396,USACE - New Orleans,0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
397,USACE - New Orleans,0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
398,USACE - New Orleans,0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,
399,USACE - New Orleans,0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
400,USACE - New Orleans,0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
401,USACE - New Orleans,0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
402,USACE - New Orleans,0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
403,USACE - New Orleans,0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,
404,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
405,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
406,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
407,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
408,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,
409,USACE - New Orleans,0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
410,USACE - New Orleans,0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
411,USACE - New Orleans,0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
412,USACE - New Orleans,0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
413,USACE - New Orleans,0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,
414,USACE - New Orleans,0,0,0,0,0,34,69,71,72,81,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,
415,USACE - New Orleans,0,0,0,0,0,21,33,66,67,69,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
416,USACE - New Orleans,0,0,0,0,0,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
417,USACE - New Orleans,0,0,0,0,0,20,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
418,USACE - New Orleans,0,0,0,0,0,30,41,52,65,75,91,93,93,93,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
419,USACE - New Orleans,0,0,0,0,0,34,69,71,72,81,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,
420,USACE - New Orleans,0,0,0,0,0,21,33,66,67,69,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
421,USACE - New Orleans,0,0,0,0,0,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
422,USACE - New Orleans,0,0,0,0,0,20,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
423,USACE - New Orleans,0,0,0,0,0,30,41,52,65,75,91,93,93,93,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
424,USACE - Wilmington,0,0,0,0,4,7,15,25,31,39,45,52,57,62,67,71,75,78,82,85,88,91,94,97,100,100,100,100,100,
425,USACE - Wilmington,0,0,0,0,1,6,11,23,33,42,50,60,67,71,74,77,81,85,88,91,94,97,100,100,100,100,100,100,100,
426,USACE - Wilmington,0,0,0,0,5,11,19,27,39,52,68,84,95,98,98,98,98,98,99,100,100,100,100,100,100,100,100,100,100,
427,USACE - Wilmington,0,0,0,0,4,6,7,10,22,39,56,75,88,91,93,93,94,95,96,97,98,99,100,100,100,100,100,100,100,
428,USACE - Wilmington,0,0,0,0,17,25,31,38,47,55,63,71,78,82,84,86,88,90,92,94,96,98,100,100,100,100,100,100,100,
429,USACE - Wilmington,0,0,0,0,5,12,20,29,37,45,52,60,65,69,73,78,82,86,90,94,98,100,100,100,100,100,100,100,100,
430,USACE - Wilmington,0,0,0,0,6,20,40,52,58,63,67,72,76,80,84,87,91,94,97,100,100,100,100,100,100,100,100,100,100,
431,USACE - Galveston,0,0,0,0,2,11,16,22,28,35,38,41,44,47,50,54,57,59,62,66,68,70,72,74,76,77,78,79,80,
432,USACE - Galveston,0,0,0,0,0,17,17,20,23,27,28,30,32,34,40,40,40,40,43,59,59,59,59,59,59,59,59,59,59,
433,USACE - Galveston,0,0,0,0,0,10,19,26,32,40,48,56,64,71,78,85,91,97,100,100,100,100,100,100,100,100,100,100,100,
434,USACE - Galveston,0,0,0,0,0,4,5,7,10,13,16,22,26,31,37,43,49,55,60,65,70,75,79,83,87,91,95,99,100,
435,USACE - Galveston,0,0,0,0,0,1,2,3,5,8,11,13,16,18,21,25,29,34,38,44,49,54,59,65,70,75,80,85,90,
436,USACE - Galveston,0,0,0,0,0,5,15,30,60,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
437,USACE - Galveston,0,0,0,0,0,25,30,35,40,42,44,46,48,50,50,65,65,65,65,65,65,65,65,65,65,65,65,65,65,
438,USACE - Galveston,0,0,0,0,0,12,14,17,19,23,27,31,35,40,45,50,55,59,63,67,71,74,77,80,83,86,89,92,95,
439,USACE - Galveston,0,0,0,0,20,40,60,80,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
440,USACE - Galveston,0,0,0,0,0,2,4,4,4,5,6,8,12,16,21,27,34,42,50,59,68,77,87,97,100,100,100,100,100,
441,USACE - Galveston,0,0,0,0,0,9,11,12,16,20,24,28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
442,USACE - Galveston,0,0,0,0,0,0,0,10,14,18,22,26,30,34,36,38,40,40,45,50,50,50,50,50,50,50,50,50,50,
443,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
444,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
445,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
446,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
447,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,
448,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
449,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
450,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
451,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
452,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,
453,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
454,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
455,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
456,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
457,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,
458,USACE - New Orleans,0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
459,USACE - New Orleans,0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
460,USACE - New Orleans,0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
461,USACE - New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
462,USACE - New Orleans,0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,
463,USACE - St. Paul,0,0,0,0,5,12,17,20,21,22,22,23,25,27,31,35,39,42,42,42,42,42,42,42,42,42,42,42,42,
464,USACE - Wilmington,0,0,0,0,5,9,13,17,21,26,32,37,43,48,52,58,60,63,66,69,72,75,78,81,84,87,90,93,96,
465,USACE - Wilmington,0,0,0,0,4,9,15,22,27,35,44,55,64,71,77,83,87,91,95,99,100,100,100,100,100,100,100,100,100,
466,USACE - Wilmington,0,0,0,0,26,35,41,48,55,60,66,71,76,80,83,85,88,90,93,95,98,100,100,100,100,100,100,100,100,
467,USACE - Galveston,0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,
468,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
469,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
470,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
471,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
472,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,
473,USACE - Wilmington,0,0,0,0,1,5,13,21,23,24,26,28,30,33,35,37,39,42,45,48,51,54,57,60,63,66,69,72,75,
474,USACE - Galveston,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,
475,USACE - Galveston,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,
476,USACE - Galveston,0,0,0,0,0,1,3,4,6,9,11,14,17,20,24,29,35,42,50,57,63,68,73,77,80,83,85,87,88,
477,USACE - Galveston,0,0,0,0,7,35,35,35,35,35,35,36,37,38,39,41,42,44,45,47,49,51,53,55,57,59,61,63,65,
478,USACE - Galveston,0,0,0,0,0,1,2,2,3,4,6,8,11,14,17,21,25,29,33,38,42,47,51,56,60,65,69,74,78,
479,USACE - Galveston,0,0,0,0,0,5,7,12,13,14,15,15,15,15,15,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
480,USACE - Wilmington,0,0,0,0,7,16,27,37,42,47,49,52,55,57,59,62,64,66,68,70,72,74,76,78,80,82,84,86,88,
481,USACE - Wilmington,0,0,0,0,2,7,17,26,34,43,51,58,65,71,77,82,86,90,95,100,100,100,100,100,100,100,100,100,100,
482,USACE - Wilmington,0,0,0,0,2,5,9,16,25,36,50,66,78,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,
483,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
484,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
485,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
486,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
487,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,
488,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
489,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
490,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
491,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
492,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,
493,USACE - Galveston,0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,
494,USACE - Galveston,0,0,0,0,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
495,USACE - Galveston,0,0,0,0,0,4,7,11,15,19,23,27,31,35,39,44,49,53,53,61,65,69,73,77,81,85,89,93,97,
496,USACE - Galveston,0,0,0,0,0,7,8,8,9,10,11,12,13,14,15,18,21,24,28,33,38,44,50,57,64,71,78,85,92,
497,USACE - Galveston,0,0,0,0,0,1,4,6,8,9,11,14,17,21,26,31,37,43,50,57,63,68,73,77,81,85,89,93,97,
498,USACE - Galveston,0,0,0,0,0,18,20,20,20,20,20,22,27,33,39,44,49,53,58,62,66,69,73,77,81,85,89,93,97,
